date,metric,value,holiday,year,month,month_num,year_month,day_of_week,type_of_day,weekend_holiday,covid_lockdown
2022-02-22,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Tue,Weekday,FALSE,FALSE
2022-02-24,Avg Handle Time,129,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Avg Queue Time,57,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Avg Speed of Answer,53,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Calls Abandoned,34,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Calls Abandoned < Service Level,13,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Calls Handled,396,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Calls Handled < Service Level,284,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Calls Presented,430,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Max Handle Time,772,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Max Queue Time,509,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Calls Abandoned,7.9,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Calls Handled,92.1,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Service Level Met (Handled),71.7,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),66.1,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Service Level Met (With Abandoned Calls Counted Positively),69.1,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Percentage of Service Level Met (Without Abandoned Calls),68.1,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-24,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Thu,Weekday,FALSE,FALSE
2022-02-25,Avg Handle Time,124,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Avg Queue Time,88,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Avg Speed of Answer,85,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Calls Abandoned,44,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Calls Abandoned < Service Level,16,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Calls Handled,363,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Calls Handled < Service Level,224,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Calls Presented,407,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Max Handle Time,1629,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Max Queue Time,693,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Calls Abandoned,10.8,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Calls Handled,89.2,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Service Level Met (Handled),61.7,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),55,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Service Level Met (With Abandoned Calls Counted Positively),59,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Percentage of Service Level Met (Without Abandoned Calls),57.3,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-25,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Fri,Weekday,FALSE,FALSE
2022-02-26,Avg Handle Time,129,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Avg Queue Time,46,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Avg Speed of Answer,42,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Calls Abandoned,11,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Calls Abandoned < Service Level,5,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Calls Handled,119,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Calls Handled < Service Level,102,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Calls Presented,130,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Max Handle Time,695,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Max Queue Time,632,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Calls Abandoned,8.5,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Calls Handled,91.5,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Service Level Met (Handled),85.7,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),78.5,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Service Level Met (With Abandoned Calls Counted Positively),82.3,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Percentage of Service Level Met (Without Abandoned Calls),81.6,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-26,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Sat,Weekend,TRUE,FALSE
2022-02-27,Avg Handle Time,121,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Avg Queue Time,24,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Avg Speed of Answer,20,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Calls Abandoned,2,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Calls Abandoned < Service Level,1,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Calls Handled,78,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Calls Handled < Service Level,71,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Calls Presented,80,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Max Handle Time,725,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Max Queue Time,300,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Calls Abandoned,2.5,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Calls Handled,97.5,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Service Level Met (Handled),91,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),88.8,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Service Level Met (With Abandoned Calls Counted Positively),90,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Percentage of Service Level Met (Without Abandoned Calls),89.9,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-27,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Sun,Weekend,TRUE,FALSE
2022-02-28,Avg Handle Time,112,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Avg Queue Time,16,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Avg Speed of Answer,15,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Calls Abandoned,23,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Calls Abandoned < Service Level,14,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Calls Handled,458,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Calls Handled < Service Level,413,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Calls Presented,481,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Max Handle Time,2652,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Max Queue Time,253,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Calls Abandoned,4.8,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Calls Handled,95.2,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Service Level Met (Handled),90.2,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),85.9,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.8,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Percentage of Service Level Met (Without Abandoned Calls),88.4,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-02-28,Service Level (sec),30,FALSE,2022,Feb,2,2022-02-01,Mon,Weekday,FALSE,FALSE
2022-03-01,Avg Handle Time,131,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Avg Queue Time,14,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Avg Speed of Answer,13,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Calls Abandoned,15,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Calls Abandoned < Service Level,13,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Calls Handled,336,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Calls Handled < Service Level,310,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Calls Presented,351,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Max Handle Time,1526,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Max Queue Time,282,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Calls Abandoned,4.3,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Calls Handled,95.7,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Service Level Met (Handled),92.3,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),88.3,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Service Level Met (With Abandoned Calls Counted Positively),92,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Percentage of Service Level Met (Without Abandoned Calls),91.7,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-01,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-02,Avg Handle Time,131,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Avg Queue Time,25,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Avg Speed of Answer,22,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Calls Abandoned,20,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Calls Abandoned < Service Level,9,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Calls Handled,327,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Calls Handled < Service Level,268,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Calls Presented,347,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Max Handle Time,1930,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Max Queue Time,417,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Calls Abandoned,5.8,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Calls Handled,94.2,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Service Level Met (Handled),82,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),77.2,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Service Level Met (With Abandoned Calls Counted Positively),79.8,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Percentage of Service Level Met (Without Abandoned Calls),79.3,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-02,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Wed,Weekday,FALSE,FALSE
2022-03-03,Avg Handle Time,119,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Avg Queue Time,51,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Avg Speed of Answer,51,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Calls Abandoned,28,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Calls Abandoned < Service Level,12,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Calls Handled,324,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Calls Handled < Service Level,242,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Calls Presented,352,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Max Handle Time,646,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Max Queue Time,519,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Calls Abandoned,8,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Calls Handled,92.1,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Service Level Met (Handled),74.7,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),68.8,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Service Level Met (With Abandoned Calls Counted Positively),72.2,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Percentage of Service Level Met (Without Abandoned Calls),71.2,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-03,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Thu,Weekday,FALSE,FALSE
2022-03-04,Avg Handle Time,112,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Avg Queue Time,36,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Avg Speed of Answer,36,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Calls Abandoned,25,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Calls Abandoned < Service Level,21,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Calls Handled,329,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Calls Handled < Service Level,253,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Calls Presented,354,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Max Handle Time,928,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Max Queue Time,370,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Calls Abandoned,7.1,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Calls Handled,92.9,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Service Level Met (Handled),76.9,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),71.5,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Service Level Met (With Abandoned Calls Counted Positively),77.4,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Percentage of Service Level Met (Without Abandoned Calls),76,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-04,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Fri,Weekday,FALSE,FALSE
2022-03-05,Avg Handle Time,137,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Avg Queue Time,37,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Avg Speed of Answer,32,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Calls Abandoned,7,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Calls Abandoned < Service Level,3,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Calls Handled,114,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Calls Handled < Service Level,98,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Calls Presented,121,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Max Handle Time,780,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Max Queue Time,692,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Calls Abandoned,5.8,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Calls Handled,94.2,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Service Level Met (Handled),86,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),81,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Service Level Met (With Abandoned Calls Counted Positively),83.5,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Percentage of Service Level Met (Without Abandoned Calls),83.1,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-05,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Sat,Weekend,TRUE,FALSE
2022-03-06,Avg Handle Time,113,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Avg Queue Time,33,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Avg Speed of Answer,29,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Calls Abandoned,9,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Calls Abandoned < Service Level,5,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Calls Handled,89,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Calls Handled < Service Level,69,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Calls Presented,98,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Max Handle Time,637,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Max Queue Time,287,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Calls Abandoned,9.2,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Calls Handled,90.8,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Service Level Met (Handled),77.5,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),70.4,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Service Level Met (With Abandoned Calls Counted Positively),75.5,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Percentage of Service Level Met (Without Abandoned Calls),74.2,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-06,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Sun,Weekend,TRUE,FALSE
2022-03-07,Avg Handle Time,123,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Avg Queue Time,22,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Avg Speed of Answer,21,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Calls Abandoned,12,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Calls Abandoned < Service Level,6,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Calls Handled,368,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Calls Handled < Service Level,327,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Calls Presented,380,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Max Handle Time,964,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Max Queue Time,444,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Calls Abandoned,3.2,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Calls Handled,96.8,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Service Level Met (Handled),88.9,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),86.1,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Service Level Met (With Abandoned Calls Counted Positively),87.6,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Percentage of Service Level Met (Without Abandoned Calls),87.4,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-07,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Mon,Weekday,FALSE,FALSE
2022-03-08,Avg Handle Time,125,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Avg Queue Time,49,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Avg Speed of Answer,46,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Calls Abandoned,38,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Calls Abandoned < Service Level,19,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Calls Handled,324,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Calls Handled < Service Level,249,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Calls Presented,362,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Max Handle Time,1268,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Max Queue Time,749,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Calls Abandoned,10.5,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Calls Handled,89.5,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Service Level Met (Handled),76.9,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),68.8,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Service Level Met (With Abandoned Calls Counted Positively),74,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Percentage of Service Level Met (Without Abandoned Calls),72.6,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
2022-03-08,Service Level (sec),30,FALSE,2022,Mar,3,2022-03-01,Tue,Weekday,FALSE,FALSE
